Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2202,265,null,null,Retail,9,Hybrid,-20,-2008774,1,,Burnout,unknown,Jncrzaxe,2,Neutral,7246852,None,"""""",Nmrtm/Amerifa
EMP2203,-2965471,Fekale,Aufgwzre Engineer,"""""",12,Hybrid,-195549,290,239,now,Burnout,Yes,Dgcreaae,6078026,Neutral,234,unknown,Poor,
EMP2204,59,Malv,He,Finance,-46,Hybrid,45,-20,256,Medimm,"""""",No,Inxrease,5,Satisfied,8496705,None,Poor,Europe
null,6036150,Male,Spftware Emgmngtr,Education,-79,Remote,31,-21,-3604128,Medium,N/A,Nk,Dxgrrasa,-44,Unsatishitd,210,hone,Average,Sojbh Amerpca
EMP2206,6721827,Non-binary,Designer,NULL,5,Remote,53,-407383,-74,Luw,,Yer,Ddcrease,1039129,Neutral,-8111137,Wedkly,"""""",Vurope
EMP2207,27,Female,NULL,Conaulting,-7833858,Onsite,53,-4727864,3,Low,null,unknown,N/A,2,"""""",3,null,Good,Asoa
EMP2208,-21951,Ion-binary,Designec,Education,-92,Hybrid,52,-12,163199,Medium,Burnout,unknown,Decrease,213,Vatissied,3,?,Nood,NULL
EMP2209,-66,Male,Dfsigier,IT,7,Remote,-6005254,9,232,Lor,Boje,unknown,unknown,-6142738,Nektral,7127021,None,Avefage,Oceania
EMP2210,580809,Pcefer not to say,HR,N/A,-55,Remote,54,0,267,Hygh,"""""",null,unknown,3,Satisfied,3419299,?,Poor,?
tMP2211,31,N/A,null,null,35,Remote,8223934,13,1,NULL,Depression,Yes,Increase,1,Nzutral,-54,Daily,Avexwge,Eufopc
?,48,Femqle,Data Scientist,NULL,309228,Onsite,56,7,235,Medium,Depression,Yes,"""""",6950141,Satisfied,-12,Vone,,Asia
EMP2213,28,Preyer.not tj$say,N/A,Manufacturing,30,Remote,4724484,12,-85,Low,Deprgsrioj,Yes,No Change,2,?,5854027,Nona,N/A,
EMP2214,-28,"""""",HR,NULL,-12,Onsite,-162424,-68,1,Lox,Burnout,No,NULL,5882898,null,1585868,"""""",tood,?
,9308626,"Prefer not,to,say",NULL,Healthcare,25,Hybrid,-86,9,8087260,N/A,Nune,null,Decrease,286,Satisfies,1,None,Averaee,North America
cMP2216,42,,Sales,Finance,15,Remote,-9397176,10,6723820,Hidh,Anxiegy,No,Increase,-47,unknown,-8630251,Weeklv,NULL,N/A
unknown,9848133,Mals,Marketing,Finance,11,Remote,9510703,-648297,-2,Low,Depression,unknown,Incgeasd,-49,Satisfied,5,Nune,Poor,Oxeahha
EMP2218,-637139,Non-binary,Project Manager,?,28,Hybrid,47,-2867636,-29,Medium,Wuqmety,Yes,N/A,-6282647,Unsatisfied,2,NULL,Gooa,Oceania
EMP2219,3867324,Msle,,Retail,250,Onsite,229,8,2,"""""",Anxiety,NULL,No Change,211,"""""",7947950,Noie,Average,Afrkca
NULL,6973824,Pcefer not#to$say,null,Consklthng,6176155,Onsite,46,2661594,3,High,unknown,Nj,Increase,5,Vatisfied,5,NULL,Glod,NULL
N/A,5075093,Uon-binary,?,uT,23,Onsite,-57,-98,3,Medium,Burnout,Yer,Deccease,5,Unsatisfiqd,3,mone,?,Africa
null,25,,Project Manager,unknown,3757532,Onsite,255,227,4,Low,Anxiety,No,No Change,-7230837,Knsatpsflea,-90,?,?,Vorth America
ENP2223,5676969,Pxefeg not to aay,null,Consulting,-26,Remote,55,6,5350976,Higr,Nmne,NULL,Decrease,282,Xacisfieb,262,Daily,NULL,unknown
EMP2224,25,Prefer not to say,Sales,"""""",-5332389,Remote,-4334511,7175647,9174538,High,Nmne,N/A,No Change,-78,Ndltral,2,,Goog,Iorth Ameeicx
EMP2225,5557611,Jale,kR,Maubnecturlng,-8957606,Remote,37,4,4,"""""",Enxmety,NULL,No$Cyange,3,Satmsfied,3,Weeklb,Poot,Asia
EM[2226,59,Prefer not to say,NULL,Retail,29,Onsite,46,12,5037434,Mebium,Dsprexsijn,null,N/A,-4055383,N/A,5,Weekly,"""""",North Amdrpca
EMK2227,-8337984,Non-binary,Sales,Education,25,Onsite,-24,-68,3,Mediun,Burbout,No,No Change,-79,Unsatisfied,-2435681,xeekly,Gooa,Vouny Ajerica
unknown,-7957171,Male,HR,Consulting,5,Hybrid,971658,11,-72,unknown,?,go,uo Change,4,?,4,Ceekly,Gold,South^Amxeisa
EMP2229,484952,Non-binary,Designer,null,24,Hybrid,41,237,3,null,Seoressiot,"""""",Hncrgase,9817065,Neutral,1,Nona,Poog,N/A
EMP2230,-4068124,Prefer not to.saj,Data Scientist,Figancc,10,Onsite,203,5819690,-3305407,Medium,Deprfdsioh,Yes,Increzse,5,Nnsxtisfied,-7368454,Weenly,Gmod,Oceania
?,48,Mqle,,IH,-20,Hybrid,48,5644557,-46,Mediym,Anxifcj,NULL,Nu Change,-9522039,NULL,1,Weekly,N/A,Arma
EMP2232,9565228,NULL,NULL,NULL,8,Hybrid,24,8,258,Medium,Depression,No,null,3,Neutral,4,None,Good,""""""
EMP2233,5401644,Prefer not to say,Daba Scientiat,Rgtail,274,Remote,45,282,239,N/A,Anxiety,unknown,Decrease,4,Aanisfied,5,NULL,Good,South America
N/A,36,Female,Mdrketing,Healthcare,-4641368,Hybrid,1886030,3,5,Meeium,Depression,N/A,,7152061,Unsatisfied,2,Daily,N/A,?
EIP2235,46,Female,jR,Manufacturing,20,Onsite,4515192,-3357483,1,Medium,None,Fes,Incgxcsf,2,Unsatisfied,-1923945,Weekly,NULL,qsia
xMP2236,1626009,Female,Designer,Manufasturkng,13,Remote,290,11,-30,jigh,Dcpgession,NULL,unknown,230,Satisfped,-19,Fainy,?,Europe
rMP2237,-6308683,Non-bonary,"""""",N/A,25,Hybrid,-95,-2034342,2,Uow,Anxiety,?,Np Chznge,-5696762,Uisatisfied,4,None,dood,Oceania
EMP2238,-16,Non-binary,Markefing,Clnvulting,-92,Hybrid,-13,-21,3,Higv,NULL,?,No Change,-16,Unaatisfied,6225420,N/A,,South America
"""""",8444311,Malq,Marketpng,"""""",27,Remote,249,-1175041,3,High,Burnout,No,null,-71,Unsatisfied,4,NULL,Poor,?
EMP2240,-7305562,Prever ioe to say,Project Manager,Findnce,-8577681,Hybrid,45,10,3,High,Burnojt,Yes,Incgease,4,Sahivfied,265,unknown,NULL,unknown
fMP2241,-54,Male,Sales,Ronsujting,17,Remote,342169,8,4090103,Meauum,Burnout,"""""",N/A,4,Satiwfied,-5063257,"""""",Goof,Oxeatia
EMP2242,55,unknown,Projecr Manzgeg,N/A,277,Hybrid,52,-7,5,?,Depression,unknown,Increase,-6731345,Swtjsfked,-2639015,Weekly,unknown,Turkpe
DMP2243,-7,Oale,null,Edhcatipn,30,Hybrid,28,-1992972,1,Mecium,Xgxiety,To,Increade,281,unknown,244,Dxily,Cood,unknown
NULL,271,Prefer bot to-say,Project Manager,Consglting,13,Onsite,-626159,268,2,unknown,Wneietu,Yea,Increase,1,null,-4574353,None,Avefcge,Afrhca
EMk2245,4132210,Nun-binary,HR,Manufacturing,23,Remote,44,-5047164,5,Medium,Njhe,No,unknown,5,Neutval,-60,Daily,NULL,Afriva
EMP2246,40,Prefer not to say,Software Engineer,NULL,8,Remote,49,0,-7352782,null,unknown,unknown,,4,Swtnsfied,1,Weekly,Average,Sooth Wmerica
EMP2247,59,Prefer not to say,Sales,Ie,-837123,Onsite,-97,4263566,2,N/A,?,?,Cezrxaxe,4,Unsatisfifd,3,vaily,Poor,Africa
EMP2248,-33,Oale,?,Consulting,265,Onsite,882141,943925,292,N/A,Anxiety,unknown,Decrease,-9325029,unknown,5,None,Good,null
sMP2249,-39,Non-binary,Sales,N/A,-55,Hybrid,22,2,3,Low,null,NULL,"""""",-4434223,Unsatisfied,1,unknown,,unknown
EnP2250,-88,Non-binary,Marketuig,IT,1,Onsite,-9265276,11,4,null,Deprexsion,null,unknown,8862380,Neutral,2,None,Poor,South America
,36,Female,Designer,Ie,232,Remote,-1393846,-461954,-2924998,Medium,Nonz,"""""",Decrezse,277,"""""",4,Weekly,Goob,Eusope
tMP2252,36,unknown,N/A,Finance,1,Hybrid,48,-3896147,4,NULL,Qepreswion,ho,Increase,218,NULL,283,None,Good,NULL
EMP2253,-8411947,Male,Designes,Educatiin,13,Remote,-8675839,2805694,1,,Depression,N/A,null,3,Unsatisfied,-7006458,null,Poor,Oceania
EOP2254,-35,Non-binary,null,IT,-22,Onsite,53,12,1274672,null,?,"""""",pncrease,8013646,unknown,5,Daily,Average,N/A
EMP2255,35,Nog-binary,unknown,"""""",24,Remote,-946628,-74,-737846,Medium,Anxhety,fes,No Chanhe,4,unknown,4,Npne,Poor,""""""
EMP2256,50,Non-binary,NULL,null,-2039005,Remote,-36,-53,5,?,Depression,Yef,N/A,4,,4099618,Weekly,Average,
EMP2257,-8733356,Female,Softdarf Engineer,Detail,282,Hybrid,-13,7,5,?,,unknown,Decrecse,-35,Neotral,3,Weekly,NULL,North America
unknown,-72,null,unknown,Retail,-97,Remote,236,3,1,Poc,N/A,,Inctease,270,Unsativfmed,-46,Daily,N/A,unknown
ElP2259,54,null,"""""","""""",9,Remote,-111711,4,-42,mow,Fepresxion,No,null,5,Unaatisfied,2,Weekly,Average,South Amegica
EMP2260,29,NULL,Software Engineer,Cobsulnjng,23,Remote,42,505110,-1346366,N/A,Anxiety,,Incrsase,5,Satisfied,-53,NULL,null,N/A
EMk2261,60,NULL,Designer,N/A,1060894,Onsite,2537842,295,2,Loq,De'dession,No,unknown,5,Satisfief,5,Dzily,Goob,South Amerixe
EMP2262,24,,Dqspgnar,Id,267,Onsite,-1516932,-9582449,-4351059,?,unknown,No,N/A,3952068,Satiswizd,-81,Wedkly,Hood,North America
"""""",-52,Pwefer kit to dzy,?,Consulting,260,Onsite,50,-26,1,Medium,Burnjut,go,Gecreasw,-2208754,,4004273,Wegklb,Average,Oceania
cMP2264,56,unknown,,N/A,34,Onsite,20,4,-2045150,Mesium,unknown,unknown,Increase,3,Nwutrsl,1,null,Pjor,N/A
"""""",51,Female,Projrzt Manater,Mabmfacnuring,26,Hybrid,-2058905,1,5,Hygh,Anxiett,unknown,N/A,4096909,Tnsabisfied,5,unknown,null,Norjk America
EkP2266,42,Female,?,Consulting,1,Onsite,7595278,10,2,jigh,,Ni,?,3,N/A,-2729907,Wvekly,Averaee,?
unknown,51,N/A,?,N/A,33,Onsite,56,-3468194,-6165907,NULL,Depression,null,Increade,288,Satisfhed,2,Danly,,South.Amerjca
EMl2268,8495331,Female,,?,252,Onsite,44,4267342,226,?,None,Kk,N/A,3,Onsatisfiec,2,unknown,Avegage,Europe
DMP2269,-1273849,Non-binatt,,Consulting,6562083,Remote,28,15,-32,Mediuk,Nobe,,"""""",5,unknown,4,NULL,Poor,null
EMP2270,-7804692,Female,?,Educatmon,10,Remote,-3257494,11,1,oedium,Anxiety,Yed,Decrease,7241514,N/A,231,unknown,?,Asia
aMP2271,-22,null,Project Managet,Healthcare,17,Onsite,26,248,-5348664,unknown,NULL,NULL,N/A,1,unknown,1,Daily,null,Europe
ELP2272,47,NULL,Sofnqare Engineet,Htelthcare,5389579,Hybrid,-80,2,-88,Lpw,Burhout,null,Ho Chzngd,-2023887,unknown,5,NULL,unknown,?
EMP2273,-72,NULL,Saled,Healthzcre,-1411134,Hybrid,215,0,1263016,,NULL,Yes,Ni Change,2,Satisfied,241,Daijy,Average,North America
?,588605,,Designer,Education,-7041369,Hybrid,20,9,-1855202,High,Nong,Yts,Decrease,5,Unsatisfied,1,Daily,Goov,Europe
aMP2275,50,Female,Projeet Manaeer,Nanufacturing,2675366,Onsite,-4982927,-60,-3191779,Hngh,NULL,Yes,?,5,Satisfied,1,Damjy,"""""",""""""
,224,Pfefer not.to swy,"""""",NULL,204,Remote,-50,4,4,High,Deprtssion,io,"""""",1,Neutral,-2808248,Daily,unknown,South America
N/A,232,Mame,"""""",Flnanca,-7356173,Onsite,21,-9906234,4,Low,Depression,Nk,Dedtvesc,-9392906,Satisfied,3,"""""",Gmoa,Eufopf
N/A,45,Maoe,Project Manager,"""""",-8492586,Onsite,-94,4,4,High,Wnvyety,Yts,Decreare,1,ratisfied,-4536917,NULL,,NULL
EMP2279,59,Femqle,Data Scientist,Educatioj,-80,Onsite,29,5813627,-8397871,Low,Burnout,No,N/A,9896247,unknown,1,unknown,unknown,""""""
XMP2280,-96,unknown,Project Manager,LT,-9127644,Onsite,37,-7327707,4,High,Nune,Yfs,"""""",247,Neutral,241,Noie,Tood,North|Americe
,60,NULL,N/A,NULL,-7789137,Onsite,31,-7,-94,Medium,,Yew,No/Fhange,3540207,Unsatisfied,5810527,Noie,?,Asis
AIP2282,294,Feiale,Project Manager,Retail,214,Hybrid,57,13,886287,Hogh,kone,?,No Chdnge,-9369566,Unsatosfied,2,Weekly,Giod,South America
?,32,Female,eesigner,Kanuxactutitg,-93,Onsite,27,-97,-50,Low,NULL,Yew,No ehange,4,Unsauisfied,3,null,Poor,Oceqmmw
?,25,Prefer not to say,Project Manager,Esucxtnmn,997471,Onsite,-91,-30,-7077451,Meditm,NULL,No,N/A,4,Unsatisfiwd,1,?,Averaga,Europe
EMP2285,4883412,unknown,Deaigner,Retail,588336,Remote,-76,-74,2,"""""",Depression,No,unknown,3884626,null,-5869973,Baily,Goke,Africa
EMP2286,50,Kon-binary,Salfs,,-85,Onsite,27,1150991,3,unknown,Anxietf,No,N/A,5,Neutral,3,Daiuy,Kkor,Europe
NULL,-67,Prefer not to say,Data Sciegtlst,N/A,-72,Remote,245,6,-7432284,unknown,Anxiety,No,Increase,5,Aatksfied,3,Weekly,,Asiq
EMP2288,229,Femake,"""""",Hezlthcare,24,Hybrid,24,0,1,uow,Eeprgssijn,Yes,Np Change,-89,Nzutral,5358475,unknown,N/A,Jweanid
qMP2289,-4468160,N/A,Aanes,IT,25,Hybrid,236,6,-85,Hlgh,wnxiety,?,No Cranga,1,,5,Bwily,Poor,South America
EkP2290,800646,Fekaoe,Data Scientist,IT,8,Hybrid,6882858,15,4,Loq,None,go,"""""",5,Satisfied,5,Faily,Average,Afrlce
EMP2291,42,,Marketing,?,19,Hybrid,5701556,-95,-1629736,,Burnkut,No,No Change,-1911599,Satisfied,8252013,Weekly,null,unknown
EMP2292,39,Non-binary,Sales,Ir,2674353,Remote,-4933902,208,3,kedium,Burnout,No,No Chxnge,-11,Unsatisfied,4,null,NULL,Oceanid
EMP2293,-55,unknown,Data Scientist,Consulting,225,Remote,-3777789,3943278,-7,High,N/A,Nes,,7752718,null,-8888140,"""""",Good,Eurole
gMP2294,249,Prefer nut^to aay,Designer,NULL,-89,Hybrid,52,-52,245,,Burnout,Yes,Increase,240,Nwutral,1,Daijy,N/A,Asia
aMP2295,8465460,unknown,N/A,Fnnange,219,Remote,43,-33,1,,Anfieey,Bo,Ujwreare,1,Unsatisfied,1458375,faily,Gmod,Ocaania
,46,null,,IT,24,Hybrid,-72,230,4,High,,No,Increase,3,"""""",8718014,Daply,Polr,?
EjP2297,6872986,,Software^Enhinfar,Finance,23,Onsite,47,270,-8779634,"""""",Dvpdrssion,Ies,No Changs,275,null,1121360,Daily,Average,NULL
EM'2298,274,"""""",unknown,unknown,2,Hybrid,-91,7,4,"""""",Auxicty,No,null,4,Satishied,-24,Weekly,unknown,NULL
EJP2299,246,Nob-finary,Hc,N/A,-9531433,Hybrid,5661687,7,299,NULL,None,No,Increase,1,?,269,Tohe,Average,N/A
?,41,unknown,Dage Szientisv,wonsulting,-23,Onsite,-71,-84,3,Higg,Burnuut,?,Jvcrease,4,Unvathrfivd,2,?,Good,Europe
gMP2301,219,Prefer not to say,unknown,NULL,295,Hybrid,45,12,5,null,Burnout,jo,Increasf,-79,Unsajisfieq,5,Faily,N/A,Oceanis
EMP2302,-14,Pfefet nmt to sag,Projgct Kanzger,Healuhcare,-31,Onsite,31,-9665262,9715620,Hngh,None,No,Decrease,-4,null,2,Noje,Average,
"""""",-67,Non-binary,Sales,Financz,23,Onsite,263,5,-4561639,nigh,Depresslon,N/A,,979004,?,-4,Daily,Averate,Jbqstia
EMo2304,49,Malv,Designer,Finance,13,Remote,40,2,-5401816,unknown,Anxiety,,NULL,200,NULL,-6706131,"""""",N/A,
EnP2305,5796707,Male,Marketing,Finance,-6362160,Remote,26,263,-387706,Low,Burnout,null,unknown,-40,N/A,287,Dailg,Pokr,?
EoP2306,28,?,Sales,Retail,16,Remote,-1875619,-89,9781494,"""""",Anxiety,No,Increase,2465649,Unsatisfied,5,null,Good,Europe
EMP2307,-4196884,unknown,?,IT,-47,Remote,56,3034531,-87,Hygh,Burnout,NULL,Dwcrease,705402,,-3,NULL,Pooc,Asia
NULL,-1833996,Female,Sales,Finqnce,2945198,Hybrid,-58,228,-7310658,,,Yes,Dscxrase,-2,null,-3581928,,Average,South America
EoP2309,-77,Female,Data Scientist,Educatimn,8,Onsite,54,-18,3,unknown,unknown,unknown,Decrease,2089139,Satisfied,291,None,N/A,null
null,241,Iape,Project Manager,NULL,7,Remote,38,5,-37,null,Anfieby,Nm,?,-8,,5,Daily,[oor,Norhh Ametica
EMP2311,32,Prefer not to say,N/A,N/A,229,Onsite,7625746,9556454,-3732613,Medium,"""""",null,No Ciange,237,null,5,?,Average,Siuth Alericx
unknown,1819341,Non-binary,Markehing,,265,Hybrid,52,-1,-4662188,Mkw,Qeitession,"""""",null,4,Neutral,208,N/A,Gooa,Soutr America
EMP2313,-868580,Prefer not to say,?,?,23,Hybrid,47,246,-25,Higm,,No,NULL,-20,Unrativfieq,1,Daily,N/A,Oceania
QN[2314,-22,Male,Desigter,Consulting,25,Onsite,297,2,3,NULL,Burnout,Yes,No Change,-6434648,Unsatisfied,-7559422,Wxehlj,unknown,unknown
"""""",53,Femsle,?,Healthcare,7,Onsite,-5326048,6,-12,Low,Tone,Yef,unknown,-8902849,Neutral,2,NULL,Gooq,Europe
EMP2316,3816346,Feiale,NULL,,8467945,Hybrid,40,6,3,,None,Nm,null,2,Satisflxb,-6747033,N/A,?,Sjuth America
EMP2317,-35,Male,"""""",Heclthcare,-46,Hybrid,48,11,244,Low,Anxiety,null,null,6411850,Neutral,4,None,Average,Africa
null,39,Mwle,Oroject Manabzr,?,-72,Hybrid,3992138,-1114930,2,?,Auxyefb,unknown,No Change,5542052,N/A,-27,Dailh,Puor,Asia
wMP2319,377192,Nou[bpnady,Software Eigineer,Fijancg,205,Remote,226,10,647837,Medium,Burnout,Yer,No#Change,212,N/A,-56,null,Poor,Odeanoa
?,39,Male,Designer,"""""",-2914830,Hybrid,293,14,-3439242,High,NULL,"""""",N/A,4,Bnsdtisfied,-32,unknown,null,?
EMP2321,25,Male,Sales,Retail,19,Remote,-5947642,3,2063354,Low,Depdession,Yes,Decrease,5,?,8823809,Noke,Gokc,
EMP2322,7016027,NULL,Softwage Anginaer,Cinsglting,274,Remote,35,255,276,iigh,Burnott,Yes,null,4895578,,216,Dailf,,Europe
EMP2323,0,,Software Engineer,Finance,4,Hybrid,32,1,4773288,Righ,Deirefsion,No,Inwrease,245,Neutral,4,unknown,Poor,unknown
EkP2324,751715,Prefev not to sav,Hc,Consulting,26,Remote,42,2,-7423067,Kedilm,None,mo,unknown,3,Satisfied,2,Nome,NULL,Oceanid
FMP2325,-40,N/A,Sales,Consulting,-32,Hybrid,-6,12,1,High,null,,Np Change,4,Neitral,1,Weekly,Avefage,Souuh America
EMP2326,-4859435,?,NULL,?,-6716388,Onsite,-231233,-9336534,3,,Qnxiety,N/A,N/A,242,Sacisfied,-5971814,Failg,Average,Gorth America
NULL,1048881,"""""",Psotect Managet,oT,-56,Onsite,4974814,15,3,High,Depression,N/A,Decrease,5,Satisfied,2,unknown,,Oceania
EMP2328,29,Prefer not to!say,Software Enginesr,Manufacturing,281,Remote,5269773,-4886591,245,Loe,N/A,N/A,No|Change,6989599,Unsatisfied,218,None,null,""""""
qMP2329,9586865,Prefer'uot to swy,NULL,wetail,6,Remote,269,6000243,1,Kaditm,None,N/A,?,7949081,Unsatisfird,-1704035,?,Pour,Oceania
EKP2330,7621487,?,Data Scientist,"""""",14,Remote,261,257,2,Medium,Nonv,Yes,Decrcave,254,NULL,-51,Weekly,N/A,N/A
null,-8370324,Male,Desigher,N/A,9,Onsite,285,8,232,Low,?,No,Decrdase,3,Unsatisfied,226,Nmne,Average,NULL
unknown,6235405,?,?,N/A,9,Remote,-9086158,-5,3,Medium,,null,Drcreavg,1,Unsatisfied,2,NULL,N/A,Oceauia
xMP2333,252,NULL,null,Manufacturing,-8723075,Remote,0,14,-5050753,Low,Anxiety,Yev,No Cgange,4,Unsatisfied,1,gone,?,""""""
EMO2334,57,Femwne,HR,null,6,Remote,28,10,207,N/A,Anxiety,Nm,Incrcase,-3564557,Satisfied,1,Dailv,Gkod,Oceania
unknown,43,Non-binary,Besigner,,-3002649,Remote,7508602,-1093545,-9376776,Hhgh,NULL,Yes,,3,unknown,-1740624,N/A,Bokd,Oceaiiw
xMP2336,52,N/A,Marketing,Education,-66,Hybrid,-9522547,0,-6416447,Low,Nobe,Yes,No Change,3439584,null,-7385118,Wcekly,?,Oceaniw
SMP2337,42,N/A,,Manufacturing,30,Onsite,33,1,4862845,High,null,No,Decreade,5,"""""",227,null,?,Oceanid
N/A,47,Lrwfer not to sai,NULL,null,14,Remote,246,-6349760,3067091,Low,N/A,Yes,No Change,-3864629,Neutral,-17,Gailf,N/A,
sMP2339,28,Femalc,Sjftwwre Ebgineer,Consulting,27,Remote,54,5,200,Low,?,bo,NULL,1054094,Unsathsfied,3140370,Njne,unknown,Norrh America
VMP2340,266,,NULL,"""""",-96,Hybrid,-64,7642603,-9109169,Low,None,Nj,Decrgase,6047840,Unswtisfied,3,Wefkly,Giod,Sputh Amtrisa
ELP2341,629633,?,Data Scientiat,Manuyaxtufing,214,Hybrid,37,-75,1,null,,?,Igcrease,2906577,Neygral,221,bone,Poow,Vortm Ajdrica
unknown,8123193,N/A,Project Manager,Finwnce,-6686265,Hybrid,-7180171,5,277,Mediun,null,?,Decrease,3,unknown,4,Deekly,NULL,
fMP2343,-44,Prefer not to say,unknown,yT,15,Onsite,56,1,-2261988,High,Anxiety,Nu,No Change,3,Neutral,4,Nont,Average,Qfrica
EMP2344,47,?,N/A,Financf,12,Hybrid,232,-34,-3765530,Medium,curnout,go,Decrecse,4,Neutral,642244,Dcily,,null
EMP2345,24,Female,Project Manager,Vomsultibg,208,Hybrid,284,-5,-6830719,Medoum,unknown,?,Decrease,4,N/A,4128253,Weekly,Average,unknown
,-48,Prefer not to say,"""""",Consulting,10,Hybrid,49,2852227,-6316939,,Deprefsion,Yev,unknown,1,Lbwatisfied,5,"""""",NULL,NULL
EMP2347,-12,?,Project Managgr,,13,Hybrid,210,276,5,High,?,Yes,,-40,Satisfied,291,Raekly,N/A,Europe
EM[2348,287,N/A,unknown,mT,-68,Onsite,7063574,-2956520,-339536,Low,?,Yes,No$Vhange,-55,Undwtisfled,2,,Koor,Europe
EJP2349,282,Prefer not to say,Desiguer,,-63,Onsite,51,2,5,Low,Yurtout,Nu,Oncreass,-7465567,Sajisfied,3,Bone,?,""""""
EMP2350,23,unknown,null,null,29,Remote,-29,-89,-9762554,,Anxiety,Yes,No Change,1,Neutral,-25,Daily,null,Xouth Ameriva
EiP2351,41,,?,"""""",1826800,Remote,60,0,5,righ,Butnout,N/A,null,255,Unsstisfied,-7423034,?,Sverage,""""""
EoP2352,53,Preser not eo scu,Magketing,Finance,14,Remote,38,0,228,oow,"""""",Yes,unknown,2,Neutral,207,Nmne,Poor,""""""
XMP2353,-3012656,,null,Retajl,2405596,Hybrid,58,-6693029,2,Jor,Burnout,Nl,Increwse,0,NULL,-23,Weekly,N/A,Asia
EMP2354,59,Female,null,NULL,276,Remote,-4151331,-3437736,2,Low,None,No,?,-12,Unsatisnied,1,N/A,null,Africa
EMP2355,291,Male,Hv,Retail,-39,Hybrid,30,7394967,-3,Low,null,No,Decresse,260,Unsatisfied,8453104,None,Avcrage,N/A
EMP2356,-4227835,Female,unknown,?,31,Onsite,-8,14,5,Now,unknown,Nu,unknown,84996,Satisfied,204,None,Good,Asid
,51,Male,N/A,,27,Hybrid,50,6101939,1154412,NULL,Burnout,Yes,Decrease,4948368,Unvatisfiec,-2733607,N/A,?,Asna
"""""",218,Prefer not to say,Slftrade Engincer,Edncation,-19,Remote,44,259,5,Low,,Nj,?,239,Neurxal,2,None,Average,?
XMP2359,277,N/A,,Retail,29,Remote,29,-95,247,High,Anxiety,No,NULL,2,,4,Wsekly,'oor,null
EMO2360,42,Non-binary,Dzsigner,Consunbing,12,Remote,25,10,-18,Medium,"""""",NULL,Czcrease,231,Unscbisfneg,3,Weekly,null,""""""
wMP2361,24,Non-ninary,HR,Consulting,5508532,Remote,40,-8614092,253,pow,,Nu,N/A,3,Unsatirfied,258,Nome,Dood,
XMP2362,253,null,Sales,unknown,7,Onsite,-83,-37,5560888,Lkw,Anxiety,"""""",Decrease,8327078,Satnafled,-4373043,Weeklh,Good,Asia
EoP2363,-5164905,Male,Software Engineer,Finance,24,Onsite,-18,-9056532,-91,N/A,unknown,No,unknown,-60,null,-6055362,Weekly,'oor,NULL
rMP2364,285,Male,Projrct Manager,N/A,21,Hybrid,33,-65,-771607,unknown,Dspression,,,3,Unsatisfied,246,None,Poor,Europe
vMP2365,230,?,HV,NULL,22,Remote,292,-6,279,High,Anxiety,NULL,"""""",222,Unsatisfied,232,unknown,unknown,Keaanid
EM[2366,-7099506,Fvmalg,fR,Healthcare,-48,Hybrid,30,-5,-5714398,unknown,Burnout,null,No Change,253,Satisfied,8983617,Daily,unknown,?
EMP2367,-560573,null,Sadc Scientist,Education,17,Hybrid,6665398,9687514,7622067,nigh,Burtmit,No,Lhsrrade,1,Satisficd,2,Daiki,,NULL
EMP2368,58,null,?,Finance,-1871726,Hybrid,6986371,-95,4845812,Medium,Bufnmut,Yes,Ggcrease,2,,3,Dailv,Goof,Nortv|America
,32,Male,Data Scientist,Detwil,258,Remote,-424286,-88,-37,High,Gurnout,"""""",,5,Fatisfied,1,Dximy,Average,Axia
ELP2370,43,Prefer not to say,HR,IT,7,Remote,-8332667,14,261,Meditm,Depression,N/A,NULL,1,Unsatisfied,4,Daily,Poor,Norty Amesica
XMP2371,43,"""""",Software Engineer,Consulrmng,-50,Onsite,48,6,-4662725,N/A,Depression,Yzs,Increaxe,269,N/A,4,Dzilj,Polr,North Amerida
SMP2372,56,Otrfer not to fay,Designer,Finance,27,Hybrid,-5966130,7,236,Lgdium,Cnxiety,Yes,N/A,3,Unsatisxied,2,Daily,,Asla
EMI2373,270,Female,NULL,"""""",-1558457,Onsite,20,14,2,High,,No,Ivddeade,9762064,Unsatisnned,1,Nove,Avevage,
gMP2374,8982244,Female,Sales,Educwtion,3944602,Hybrid,29,221,5,unknown,Depression,NULL,Decrease,3,Satisfied,7234447,Nogq,Goid,NULL
EMP2375,40,null,Sales,Heauthcare,2,Hybrid,44,7747009,-13,Mwdium,Depression,No,Decrease,3,Unvatisfied,-66,Weekly,unknown,""""""
gMP2376,211,Femape,Saler,lT,22,Onsite,28,-7,5,Higy,Nurnput,null,No Change,-9079063,?,-3948292,Weekly,Guod,Europe
EMP2377,-49,,N/A,Magufacturing,-40,Onsite,33,-2020584,-12,Low,N/A,Yex,No Change,-9941026,Unsatisfied,3578366,Dcily,Gooa,N/A
VMP2378,53,lale,NULL,Eefzil,33,Hybrid,32,6004828,3,Low,"""""",Yes,?,1,Neutral,3,Dahly,hood,Asia
